[1, 0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0]:::Amazing personal.
[0,0,0,0,0,0,0,0,0,1,0, 0]:::Stale food in the restaurant
[0,0,0,0,0,1,0,0,0,0,0, 0]::: parking is awful
[0,1,0,0,0,0,0,0,0,0,0, 0]:::Very unpleasant personal
[0,0,0,0,1,0,0,0,0,0,0, 0]::: especially parking.
[0,0,0,1,0,0,0,0,0,0,0, 0]::: but we needed to ride by bus there!!!!
[0,0,1,0,0,0,0,0,0,0,0, 0]::: I like it!
[0,0,0,0,0,0,0,0,1,0,0, 0]::: thatâs awesome
[0,0,0,0,0,0,0,0,0,0,1, 0]:::I recommend this hotel
[0,0,0,0,0,0,0,0,1,0,0, 0]:::Delicious food
[0,0,1,0,0,0,0,0,0,0,0, 0]:::You can see beautiful town from your window!!! WOW!
[0,1,0,0,0,0,0,0,0,0,0, 0]:::Personal was unhelpful
[1,0,0,0,0,0,0,0,0,0,0, 0]:::They helped a lot with stuff
[0,1,0,0,0,0,0,0,0,0,0, 0]:::Awful personal
[0,0,0,0,0,0,0,0,0,1,0, 0]:::Restaurant is very expensive!
[0,0,0,0,0,0,0,0,1,0,0, 0]::: thatâs awesome
[0,1,0,0,0,0,0,0,0,0,0, 0]::: but personal was really bad
[0,0,0,0,0,0,0,0,0,1,0, 0]:::Got stale food on breakfast
[0,1,0,0,0,0,0,0,0,0,0, 0]:::I wish there will be better personal
[0,1,0,0,0,0,0,0,0,0,0, 0]:::Personal was unhelpful
[0,0,0,0,0,0,0,0,1,0,0, 0]:::Food was amazing!
[0,1,0,0,0,0,0,0,0,0,0, 0]::: but personal was really bad
[0,0,0,0,0,0,0,0,0,0,0, 1]:::Awful hotel
[0,1,0,0,0,0,0,0,0,0,0, 0]:::Personal was unhelpful
[0,0,0,0,0,0,0,0,0,0,1, 0]:::Such an amazing hotel
[0,0,0,0,0,0,0,0,0,0,1, 0]::: I like it!
[0,0,0,0,1,0,0,0,0,0,0, 0]:::There werenât any problems with parking.
[0,0,0,0,0,0,0,0,1,0,0, 0]:::Delicious food
